url,URL Length,Subdomains,Hostname Length,IP,Shortener,Hyphens,At Signs,Query Parameters,Resources,Suspicious Characters,Final Domain,SSL Exists,SSL Valid,SSL Issuer,Domain Age,Domain Expiry,Domain Registrar,VT Reputation,VT Malicious,VT Suspicious,VT Undetected,VT Harmless,favicon Present,favicon Different Domains,favicon Invalid Type,Anchor Tags,Anchor Empty Hrefs,Anchor Different Domains,Anchor Different Domains Ratio,External Metas,External Metas Suspicious Words,External Metas Ratio,External Scripts,External Scripts Suspicious Words,External Scripts Ratio,External Links,External Links Ratio,Total Links,External Total,Resources Total,Resources External,Resources External Ratio,SFH Total,SFH Blank Actions,SFH Different Domains,SFH Passwords,SFH Suspicious Words,IFrame src,IFrame src Hidden,IFrame src Size,IFrame src Different Domains,IFrame src No Sandbox,IFrame External src Ratio,IFrame srcdoc,IFrame srcdoc Scripts,IFrame srcdoc Hidden,IFrame srcdoc Suspicious Words,IFrame Total,JS Total,JS Inline,JS External,JS High Risk Patterns,JS Medium Risk Patterns,JS Low Risk Patterns,JS Different Domains,JS Behave Ratio,JS Risk Patterns Ratio,JS OnMouseOver Scripts,JS OnMouseOver Tags,NLP,AR Meta Refresh,AR JS,AR Cross Domain,Hidden Login Forms,Right Click Scripts,Right Click Menu Tags
http://ipfs.io/ipfs/bafkreiacedptmbho4f5rqp3z54jfch4sdvjoykl4qp3ibolzl3brzruz6y,72,0,7,0,0,0,0,0,2,0,ipfs.io,1,1,Google Trust Services,4049.69,333.31,"CSC Corporate Domains, Inc.",0,5,0,26,63,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,3,0,0,31,0,0,0,0,0,0
http://dakshbaxi.github.io/amazon_clone,32,1,19,0,0,0,0,0,1,0,github.io,1,1,Sectigo Limited,4483.66,629.34,MarkMonitor Inc.,0,0,0,29,65,1,0,0,23,7,15,0.9375,0,0,0,1,0,1,2,0.666666667,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0
http://ipfs.io/ipfs/bafybeigmos7klmfbjh7idx2e5fqnsow4vwspwmbmxgyk4rwuhjw7o4ztce/ALL-Domain.html,88,0,7,0,0,1,0,0,3,0,ipfs.io,1,1,Google Trust Services,4049.69,333.31,"CSC Corporate Domains, Inc.",0,5,0,26,63,1,1,1,0,0,0,0,0,0,0,6,0,1,3,1,3,9,4,2,0.5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,7,6,2,2,2,2,0.333333333,0.857142857,0,0,259,0,0,0,1,0,0
http://suraj10396.github.io/amazonwebpageclone,39,1,20,0,0,0,0,0,1,0,github.io,1,1,Sectigo Limited,4483.66,629.34,MarkMonitor Inc.,0,0,0,29,65,0,0,0,1,0,1,1,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
http://suraj112003.github.io/amazon_clone,34,1,21,0,0,0,0,0,1,0,github.io,1,1,Sectigo Limited,4483.66,629.34,MarkMonitor Inc.,0,0,0,29,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
http://shivamchoudhary42.github.io/Amazon_clone,40,1,27,0,0,0,0,0,1,0,github.io,1,1,Sectigo Limited,4483.66,629.34,MarkMonitor Inc.,0,0,0,29,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
https://t.co/ik76Zu2HRN,15,0,4,0,1,0,0,0,1,0,t.co,1,1,Let's Encrypt,5531.14,312.54,"CSC Corporate Domains, Inc.",0,0,0,27,67,1,1,0,38,38,0,0,0,0,0,4,0,1,1,1,1,5,13,13,1,13,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,1,1,2,0.5,2,0,0,80,0,1,0,13,0,0
http://threads-310914.firebaseapp.com/,30,1,30,0,0,1,0,0,0,0,firebaseapp.com,1,1,Google Trust Services,4627.71,120.29,MarkMonitor Inc.,0,0,0,28,66,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.095238095,21,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0
http://fchgfigyuh.weebly.com/,21,1,21,0,0,0,0,0,0,0,weebly.com,1,1,Let's Encrypt,7020.45,284.51,SafeNames Ltd.,0,0,0,27,67,0,0,0,2,1,0,0,0,0,0,9,1,0.5625,8,0.888888889,9,17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,16,1,0,0,8,0.5,0.0625,0,0,8,0,0,0,1,0,0
https://nibeedeeta.com/.well-known/acme-challenge/flcaorui/global-access/ss.html,72,0,14,0,0,3,0,0,5,0,nibeedeeta.com,1,1,Let's Encrypt,1533.22,292.78,Atak Domain Bilgi Teknolojileri A.S.,0,7,0,32,55,1,1,0,0,0,0,0,0,1,0,5,0,1,1,0.5,2,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,1,0.2,0,0,0,2,0,0,0,1,0,0
https://anshan.pilot45.com/,18,1,18,0,0,0,0,0,0,0,pilot45.com,1,1,Google Trust Services,176.46,188.54,Unknown,0,15,0,29,50,1,0,0,50,0,11,0.22,0,2,0,3,0,0.3,0,0,11,3,25,1,0.04,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,11,1,10,0,0,0,3,0.3,0,0,0,0,0,0,0,0,0,0
http://amazonindiaclone.netlify.app/,28,1,28,0,0,0,0,0,0,0,netlify.app,1,1,DigiCert Inc,-1,-1,Unknown,0,1,0,29,64,1,0,0,20,2,0,0,0,0,0,1,0,1,0,0,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0
https://amazon99.vercel.app/,19,1,19,0,0,0,0,0,0,0,vercel.app,1,1,Let's Encrypt,1967.34,224.66,Tucows Domains Inc,0,1,0,29,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,74,32,0.432432432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
http://tareq088.github.io/Facebook,27,1,18,0,0,0,0,0,1,0,github.io,1,1,Sectigo Limited,4483.66,629.34,MarkMonitor Inc.,0,0,0,29,65,1,0,0,47,46,1,1,0,0,0,0,0,0,2,0.4,5,2,2,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0
http://my--sso-itrustcapital-com-cdn--aouth.webflow.io/,47,1,47,0,0,7,0,0,0,0,webflow.io,1,1,Amazon,4423.37,1055.63,MarkMonitor Inc.,0,0,0,30,64,1,2,0,1,0,1,1,0,2,0,2,0,1,3,1,3,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0
http://pub-d4036b557c3e488da0c47bf1fa9504de.r2.dev/index.html,54,1,43,0,0,1,0,0,1,0,r2.dev,1,1,Let's Encrypt,1028.85,67.15,"CloudFlare, Inc.",0,0,1,31,62,1,0,0,6,6,0,0,0,0,0,26,4,0.962962963,1,0.2,5,27,9,5,0.555555556,1,0,1,0,0,3,3,2,2,3,0.666666667,0,0,0,0,3,35,8,27,0,0,0,26,0.962962963,0,0,0,4,0,0,0,1,0,0
http://ipfs.io/ipfs/bafkreie3efn3kkettfak22slwpzv7s5dwu7iux7rtgofg6kgw6s3z33rbq,72,0,7,0,0,0,0,0,2,0,ipfs.io,1,1,Google Trust Services,4049.69,333.31,"CSC Corporate Domains, Inc.",0,5,0,26,63,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,3,0,0,31,0,0,0,0,0,0
http://rey-cake.github.io/Rey696,25,1,18,0,0,1,0,0,1,0,github.io,1,1,Sectigo Limited,4483.66,629.34,MarkMonitor Inc.,0,0,0,29,65,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
http://varsha-kadam581.github.io/amazon,32,1,25,0,0,1,0,0,1,0,github.io,1,1,Sectigo Limited,4483.66,629.34,MarkMonitor Inc.,0,0,0,29,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
http://aneeka026.github.io/Amazon-Clone,32,1,19,0,0,1,0,0,1,0,github.io,1,1,Sectigo Limited,4483.66,629.34,MarkMonitor Inc.,0,0,0,29,65,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
http://sonikasomanna5.github.io/Netflix-clone,38,1,24,0,0,1,0,0,1,0,github.io,1,1,Sectigo Limited,4483.66,629.34,MarkMonitor Inc.,0,0,0,29,65,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,7,1,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
https://steamcommnnuity.com/tradeoffer/new/?partner=9483471&token=O9ScG3Y,64,0,19,0,0,0,0,2,2,0,steamcommnnuity.com,1,1,Google Trust Services,70.46,294.54,Unknown,0,18,1,27,48,1,1,0,0,0,0,0,2,0,0.5,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0
http://helloguys1world.github.io/amazon__clone,39,1,25,0,0,0,0,0,1,0,github.io,1,1,Sectigo Limited,4483.66,629.34,MarkMonitor Inc.,0,0,0,29,65,0,0,0,45,5,23,0.575,0,0,0,1,0,1,1,1,1,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0
https://imtokhn.im/,10,0,10,0,0,0,0,0,0,0,imtokhn.im,1,1,Let's Encrypt,-1,323.58,Unknown,0,23,0,24,47,0,0,0,52,1,47,0.921568627,0,2,0,0,0,0,0,0,22,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0
https://lfiwu.iafpojfq.es/Hpr3igxNW@WM8uElrz/*amltLmdyYWhhbUBvd2Vuc2Nvcm5pbmcuY29t,74,1,17,0,0,0,1,0,2,1,iafpojfq.es,0,0,Unknown,-1,-1,Unknown,0,12,2,27,53,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,3,0,0,0,1,0.333333333,0,0,0,4,0,0,0,1,0,0
https://mksintl.com.pk/cgi-bln/286b227e74f7dae1dce4cb8dd6f0e923/amltLmdyYWhhbUBvd2Vuc2Nvcm5pbmcuY29t,92,0,14,0,0,1,0,0,3,0,mksintl.com.pk,1,1,Let's Encrypt,272.47,457.53,Unknown,0,12,0,28,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://ccvkreg.blogspot.com/?m=1,24,1,20,0,0,0,0,1,0,0,blogspot.com,1,1,Google Trust Services,9087.17,44.44,MarkMonitor Inc.,0,0,0,29,65,1,1,0,6,3,2,0.666666667,0,2,0,2,0,1,3,0.5,6,5,4,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,2,1,0,0,0,89,0,0,0,0,0,0
http://efrfe3r2e1.blogspot.com/,23,1,23,0,0,0,0,0,0,0,blogspot.com,1,1,Google Trust Services,9087.17,44.44,MarkMonitor Inc.,0,0,0,29,65,1,1,0,6,3,2,0.666666667,0,2,0,2,0,1,3,0.5,6,5,4,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,2,1,0,0,0,89,0,0,0,0,0,0
http://srinidhi-agni.github.io/clone,29,1,23,0,0,1,0,0,1,0,github.io,1,1,Sectigo Limited,4483.66,629.34,MarkMonitor Inc.,0,0,0,29,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
http://ssowmiya25.github.io/AMAZON-CLONE,33,1,20,0,0,1,0,0,1,0,github.io,1,1,Sectigo Limited,4483.66,629.34,MarkMonitor Inc.,0,0,0,29,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
http://vishalkingvp.github.io/Amazon-Clone-Website,43,1,22,0,0,2,0,0,1,0,github.io,1,1,Sectigo Limited,4483.67,629.33,MarkMonitor Inc.,0,0,0,29,65,0,0,0,23,2,0,0,0,0,0,1,0,1,0,0,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0
http://iipi2-westpharma.ghjigclbopy.es/k8hyenmc@6gse5euu/$zxjpy2guc2f3ewvyqhdlc3rwagfybweuy29t,87,1,31,0,0,1,1,0,2,1,ghjigclbopy.es,0,0,Unknown,-1,-1,Unknown,0,13,2,27,52,1,1,0,7,0,3,0.428571429,0,0,0,3,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,3,0,0,0,1,0.333333333,0,0,0,3,0,0,0,0,0,0
http://d0epr-iimak.ghjigclbopy.es/jf@xbddedtrgwok2c3/$amvubmlmzxjfzxnrcmfasulnqusuy29t,79,1,26,0,0,1,1,0,2,1,ghjigclbopy.es,0,0,Unknown,-1,-1,Unknown,0,13,2,27,52,1,1,0,7,0,3,0.428571429,0,0,0,3,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,3,0,0,0,1,0.333333333,0,0,0,2,0,0,0,0,0,0
http://drkca-tombigbeeelectric.ghjigclbopy.es/a5f0bg1pdvbq1as@/$c2hlbmryaxhavg9tymlnymvlrwxly3ryawmuy29t,97,1,38,0,0,1,1,0,2,1,ghjigclbopy.es,0,0,Unknown,-1,-1,Unknown,0,13,2,27,52,0,0,0,7,0,3,0.428571429,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,3,0,0,0,1,0.333333333,0,0,0,2,0,0,0,0,0,0
http://ipfs.io/ipfs/bafkreieaj44mjjmchffmstluagsugqv5lzrnokuj44sndaglag2hr36dji,72,0,7,0,0,0,0,0,2,0,ipfs.io,1,1,Google Trust Services,4049.69,333.31,"CSC Corporate Domains, Inc.",0,5,0,26,63,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,1,4,1,1,2.333333333,0,0,60,0,0,0,0,0,0
http://ipfs.io/ipfs/bafkreiewkpyu22xykh6oxb4vbkv6wste2w3sax5pbuusrfpgfqtzonyeli,72,0,7,0,0,0,0,0,2,0,ipfs.io,1,1,Google Trust Services,4049.69,333.31,"CSC Corporate Domains, Inc.",0,5,0,26,63,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,1,4,1,1,2.333333333,0,0,60,0,0,0,0,0,0
http://splju-touchdownpr.ghjigclbopy.es/a5f0bg1pdvbq1as@/$agfrzxjadg91y2hkb3duchiuy29t,79,1,32,0,0,1,1,0,2,1,ghjigclbopy.es,0,0,Unknown,-1,-1,Unknown,0,13,2,27,52,1,1,0,7,0,3,0.428571429,0,0,0,3,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,22,3,0,0,0,1,0.333333333,0,0,0,1,0,0,0,0,0,0
https://academiedefrance.tftpd.net/wp/,29,1,26,0,0,0,0,0,1,0,tftpd.net,1,1,Let's Encrypt,2104.84,87.16,NAMECHEAP INC,0,4,2,28,60,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,4,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0
http://ubuwr.hbyzko.es/bk1tmim7rgvo@8bau/$3mail@b.c,44,1,15,0,0,0,2,0,2,1,hbyzko.es,0,0,Unknown,-1,-1,Unknown,0,10,1,29,54,0,0,0,8,0,4,0.5,0,0,0,3,0,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,3,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0
http://6a4la-waterproof.qkipikpp.es/ov!ms4rx405rj9a/*ywjhdxr6qhdhdgvychjvb2yuchjv,74,1,28,0,0,1,0,0,2,0,qkipikpp.es,0,0,Unknown,-1,-1,Unknown,0,14,2,28,50,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,33,3,0,0,0,1,0.333333333,0,0,0,2,0,0,0,1,0,0
http://jeiyfcomq.xaltival.com/3hdaca@4i9mcb0h/$3mail@b.c,49,1,22,0,0,0,2,0,2,1,xaltival.com,0,0,Unknown,135.47,229.53,Unknown,0,11,2,29,52,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,3,0,0,0,1,0.333333333,0,0,0,1,0,0,0,1,0,0
http://iemdf.lnqbtx.es/sgkytggermbzm!n2ap/$3mail@b.c,45,1,15,0,0,0,1,0,2,1,lnqbtx.es,0,0,Unknown,-1,-1,Unknown,0,6,3,30,55,0,0,0,7,0,3,0.428571429,0,0,0,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,3,0,0,0,1,0.333333333,0,0,0,1,0,0,0,0,0,0
http://hquwqyc4q.xaltival.com/3hdaca@4i9mcb0h/$3mail@b.c,49,1,22,0,0,0,2,0,2,1,xaltival.com,0,0,Unknown,135.47,229.53,Unknown,0,11,2,29,52,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35,3,0,0,0,1,0.333333333,0,0,0,0,0,0,0,1,0,0
http://oqz5x-puritygas.ghjigclbopy.es/k8hyenmc@6gse5euu/$bnzhbmtvzxzlcmluz0bwdxjpdhlnyxmuy29t,86,1,30,0,0,1,1,0,2,1,ghjigclbopy.es,0,0,Unknown,-1,-1,Unknown,0,13,2,27,52,1,1,0,7,0,3,0.428571429,0,0,0,3,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35,3,0,0,0,1,0.333333333,0,0,0,2,0,0,0,0,0,0
https://icloud.zapto.org/,16,1,16,0,0,0,0,0,0,0,zapto.org,0,0,Unknown,8712.37,783.63,"Vitalwerks Internet Solutions, LLC DBA No-IP",0,1,0,29,64,1,5,0,6,0,5,0.833333333,0,0,0,0,0,0,5,0.833333333,6,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
http://rahulrouchangogoi.github.io/Amazon-Clone,40,1,27,0,0,1,0,0,1,0,github.io,1,1,Sectigo Limited,4483.67,629.33,MarkMonitor Inc.,0,0,0,29,65,0,0,0,12,0,12,1,0,0,0,0,0,0,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
https://blokchains-bit.com/info/,23,0,18,0,0,1,0,0,1,0,blokchains-bit.com,1,1,Let's Encrypt,130.47,234.53,Unknown,0,8,0,31,55,1,0,0,0,0,0,0,0,0,0,3,0,0.5,2,0.25,8,5,3,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,0,0,2,0.333333333,0,0,0,4,0,0,0,2,0,0
https://metamaweklogin.webflow.io/,25,1,25,0,0,0,0,0,0,0,webflow.io,1,1,Amazon,4423.37,1055.63,MarkMonitor Inc.,0,0,0,30,64,1,2,0,2,0,1,0.5,0,8,0,2,0,1,3,1,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,0.5,0,0,0,17,0,0,0,0,0,0
http://subham-wh-gt.github.io/Amazon-Clone,35,1,22,0,0,3,0,0,1,0,github.io,1,1,Sectigo Limited,4483.67,629.33,MarkMonitor Inc.,0,0,0,29,65,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
https://account-ndax-in.webflow.io/,26,1,26,0,0,2,0,0,0,0,webflow.io,1,1,Amazon,4423.37,1055.63,MarkMonitor Inc.,0,0,0,30,64,1,2,0,0,0,0,0,0,4,0,2,0,1,3,1,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0
http://ujtwk-icicolorado.qkipikpp.es/ok1wcgx6w!ghnr/*bg1hcnrpbmv6qgljawnvbg9yywrvlmnvbq,80,1,29,0,0,1,0,0,2,0,qkipikpp.es,0,0,Unknown,-1,-1,Unknown,0,14,2,28,50,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,3,0,0,0,1,0.333333333,0,0,0,6,0,0,0,1,0,0
http://1epxr-andersen-const.qkipikpp.es/ok1wcgx6w!ghnr/*ywjhcm5lc0bhbmrlcnnlbi1jb25zdc5jb20,84,1,32,0,0,2,0,0,2,0,qkipikpp.es,0,0,Unknown,-1,-1,Unknown,0,14,2,28,50,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,3,0,0,0,1,0.333333333,0,0,0,0,0,0,0,1,0,0
http://nkxwm-engbim.ghjigclbopy.es/04waelmdc6@ldfqupc/$cgftzwxhlmxvcmvmawnlqgvuz2jpbs5jb20,83,1,27,0,0,1,1,0,2,1,ghjigclbopy.es,0,0,Unknown,-1,-1,Unknown,0,13,2,27,52,1,1,0,7,0,3,0.428571429,0,0,0,3,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,3,0,0,0,1,0.333333333,0,0,0,4,0,0,0,0,0,0
http://p0nxc-premiereurocase.qkipikpp.es/cyeybg0oanb@9cf/*yxdpbhpvy2hachjlbwllcmv1cm9jyxnllmnvbq,89,1,33,0,0,1,1,0,2,1,qkipikpp.es,0,0,Unknown,-1,-1,Unknown,0,14,2,28,50,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,3,0,0,0,1,0.333333333,0,0,0,2,0,0,0,1,0,0
http://rhf7r-silicon-austria.ghjigclbopy.es/dub1cp!h910kyl/$bwfydglulmrvbmhvzmvyqhnpbgljb24tyxvzdhjpys5jb20,100,1,36,0,0,2,0,0,2,0,ghjigclbopy.es,0,0,Unknown,-1,-1,Unknown,0,13,2,27,52,1,1,0,7,0,3,0.428571429,0,0,0,3,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,39,3,0,0,0,1,0.333333333,0,0,0,0,0,0,0,0,0,0
http://ipfs.io/ipfs/bafkreifcai2gihhflrtmuj5ur24z76lud7b5vimhguupnr6ye3vtn6mwsq,72,0,7,0,0,0,0,0,2,0,ipfs.io,1,1,Google Trust Services,4049.69,333.31,"CSC Corporate Domains, Inc.",0,5,0,26,63,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,1,4,1,1,2.333333333,0,0,56,0,0,0,0,0,0
https://att-currently-06-16-2025.weeblysite.com/,39,1,39,0,0,4,0,0,0,0,weeblysite.com,1,1,Google Trust Services,4563.29,184.71,SafeNames Ltd.,0,2,1,30,61,1,1,0,0,0,0,0,0,0,0,9,0,1,5,0.217391304,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,9,1,0,1,9,1,0.25,0,0,0,0,0,0,0,0,0
http://ipfs.io/ipfs/bafkreidkrsghoefc3saddutlrlf3voqmui6gnd6qs4irajody4lphsk444,72,0,7,0,0,0,0,0,2,0,ipfs.io,1,1,Google Trust Services,4049.69,333.31,"CSC Corporate Domains, Inc.",0,5,0,26,63,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,3,0,0,31,0,0,0,0,0,0
http://mjlqz.crapkdtubgo.es/ehj5j!bfktkqvorn/$3mail@b.c,48,1,20,0,0,0,1,0,2,1,crapkdtubgo.es,0,0,Unknown,-1,-1,Unknown,0,13,2,26,53,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,29,3,0,0,0,1,0.333333333,0,0,0,3,0,0,0,1,0,0
https://ipfs.io/ipfs/bafkreibcrj7nceox6u6jvf2bihfywxjgebnwnb4egwlzug3mmxbveoarze,72,0,7,0,0,0,0,0,2,0,ipfs.io,1,1,Google Trust Services,4049.69,333.31,"CSC Corporate Domains, Inc.",0,5,0,26,63,1,0,1,3,0,2,0.666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://sohamk108.github.io/Amazon-clone,32,1,19,0,0,1,0,0,1,0,github.io,1,1,Sectigo Limited,4483.67,629.33,MarkMonitor Inc.,0,0,0,29,65,0,0,0,9,8,1,1,0,0,0,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
